id,empty_slots,free_bikes,name,timestamp
219cc838b24b5ceb39af7bcd6e6c5e13,11.0,16,Kerley Dr at Rosemary St,2024-12-13T16:59:45.780243Z
22041eb5ac70f045466f45b5f7c7cebd,22.0,4,Potrero Ave at Mariposa St,2024-12-13T16:59:46.501283Z
222c002644107f260e59c8946fb6d383,15.0,4,Arlington St at Roanoke St,2024-12-13T16:59:45.802150Z
2291032f38b3a2a2268c3e4aa8d4c131,20.0,1,22nd St at Dolores St,2024-12-13T16:59:45.802110Z
22d564cf599a9ef266aa925f877043ad,14.0,6,Cortland Ave at Wool St,2024-12-13T16:59:45.800993Z
22e24861b62c61aa3c99d47cd90095ce,8.0,14,1st St at Folsom St,2024-12-13T16:59:45.802425Z
23380b8a44b5a84e35b46c237375bb2b,19.0,8,Scott St at Golden Gate Ave,2024-12-13T16:59:45.802903Z
2367c9313860a8dbae94ac5045768995,4.0,23,Berkeley Civic Center,2024-12-13T16:59:46.503185Z
23c911eba61c38bd79e4df21cf9a8bc6,24.0,1,Webster St at Grove St,2024-12-13T16:59:45.801234Z
251e5569c29684642d8e0c8462446b87,15.0,6,5th Ave at Anza St,2024-12-13T16:59:45.790259Z
25b03a236b79e665a5ed9d316388b9cd,3.0,15,Bird Ave at Willow St,2024-12-13T16:59:45.780488Z
25ccddba147690ec254ca9e68d3c559d,27.0,7,Market St at Franklin St,2024-12-13T16:59:45.802739Z
26993f6ad0a30df7cc33bedb8efb5590,24.0,13,Tehama St at 1st St,2024-12-13T16:59:46.501530Z
27c3e9e59901b5ef2bc26957ec7f3951,19.0,2,Chestnut St at Van Ness Ave,2024-12-13T16:59:46.503453Z
28754859653e0a656ba53e1fa0ea21db,13.0,10,The Embarcadero at Sansome St,2024-12-13T16:59:46.501963Z
28c7a7022b746c9a0f84784300c04904,11.0,11,45th St at Manila,2024-12-13T16:59:45.800932Z
29da4802547b9a51cff1bd5836cef5a1,3.0,2,Taraval St at 27th Ave to 25th Ave,2024-12-13T16:59:46.504146Z
2a8959c3baaa195b792c530d7f9dd6e5,22.0,11,North Point St at Polk St,2024-12-13T16:59:46.501556Z
2b14980ea8a5986da568e3711ef9cf95,19.0,14,4th St at 16th St,2024-12-13T16:59:45.790183Z
2bef6d41ec5018bb81726f3e1f59d344,5.0,18,Julian St at The Alameda,2024-12-13T16:59:45.781536Z
2c505c45b2e849f1523a243b73a34daf,21.0,2,Sanchez St at 15th St,2024-12-13T16:59:45.790912Z
2ce729f9d95e9007a9069c8e0d365511,17.0,6,21st St at 5th Ave,2024-12-13T16:59:46.501477Z
2d5b0e85ca198e366bd3fd61f459b981,2.0,3,Evans Ave at Mendell St,2024-12-13T16:59:46.500852Z
2d86977182197367c646152cca0e821a,10.0,9,Great Highway at Noriega St,2024-12-13T16:59:45.791122Z
2e148870409210e664005a58263b186a,13.0,10,Cahill Park,2024-12-13T16:59:45.781505Z
2e1a346200097628f0f01d08478a319d,12.0,6,45th Ave at Noriega St,2024-12-13T16:59:45.802249Z
2fcc4197d2f7cdce6cececa4496ec514,13.0,11,Delancey St at Brannan St,2024-12-13T16:59:45.801736Z
3078e248aa5a95d81309e36126e02ded,13.0,6,Russia Ave at Madrid St,2024-12-13T16:59:45.790970Z
308e7c047a7b3d5c52f16f7ef3f5afa2,3.0,8,Toland St at Jerrold Ave,2024-12-13T16:59:45.790461Z
30e0fcdd9de72e8344b6289760bb788b,8.0,11,Illinois St at Cesar Chavez St,2024-12-13T16:59:46.502899Z
30e385266d5ed12f7bcf1bd819fb1e95,2.0,13,Addison St at California St,2024-12-13T16:59:46.503845Z
315bd655b7cf06f4cf2e3c78879043e4,6.0,13,Grand Ave at Santa Clara Ave,2024-12-13T16:59:45.787047Z
318839be2a66c41af52177023d7545cd,9.0,5,Saint James Park,2024-12-13T16:59:45.780396Z
31e4230738076f98e988a68ad45b646e,13.0,9,Parque Ninos Unidos,2024-12-13T16:59:45.802170Z
32fec07f466d23ac5fa8be2e05d17312,7.0,15,San Pedro St at Hedding St,2024-12-13T16:59:45.780902Z
33424dfd71dd02911d83b5b683e55791,12.0,19,8th St at Brannan St,2024-12-13T16:59:46.501840Z
3367402e41d84a3c70c5056e5312bb24,13.0,5,Williams Ave at 3rd St,2024-12-13T16:59:45.787460Z
338a6ebbd36aadefe8e02fe32c0cbad0,19.0,10,Front St at California St,2024-12-13T16:59:45.801162Z
34fc2deb07ec971cc936deebee9d6435,20.0,11,Mississippi St at 17th St,2024-12-13T16:59:45.786748Z
357fd139c7fb61a5042d7762465f026b,4.0,9,Alemany Blvd at Ocean Ave,2024-12-13T16:59:45.802749Z
35ecc8b9ed527420e102f4f1254583b2,13.0,9,Potrero del Sol Park,2024-12-13T16:59:46.503409Z
35f5a7921e0006fdde8b661781c777f6,4.0,11,Indiana St at Cesar Chavez St,2024-12-13T16:59:46.500899Z
363a2381ec0d75a658698918d68d0edb,5.0,9,22nd St at Potrero Ave,2024-12-13T16:59:46.501007Z
36460a8c801bc83206f3810f859f9573,13.0,12,Howard St at 8th St,2024-12-13T16:59:45.790167Z
3649abee4c69d3d77dde28e45178e28a,25.0,1,Taylor St at Columbus Ave,2024-12-13T16:59:45.786919Z
36a236e6b9604e51e8d5fd525775d7c0,17.0,4,14th Ave at Geary Blvd,2024-12-13T16:59:45.802575Z
36aa8ab83177d5f5beb83685c7f645d3,5.0,22,Washington St at 8th St,2024-12-13T16:59:46.502422Z
3725dd88b37fa73ae4941f666179544d,1.0,22,Raimondi Park,2024-12-13T16:59:46.501664Z
37b6933a84b09d2210c7d8e02b0ca24f,9.0,9,Mason St at Halleck St,2024-12-13T16:59:45.790740Z
37e2c1c879460d21999a7bf6e423a052,19.0,3,Lakewood Ave at Ocean Ave,2024-12-13T16:59:46.503268Z
3841fc554143a337540447bec2f0fdb5,0.0,23,10th St at Empire St,2024-12-13T16:59:45.786528Z
3933d9199c099118951ac7cf72031c13,2.0,20,Almaden Blvd at San Fernando St,2024-12-13T16:59:45.781491Z
3962b15d560bc3563bcdd0e638d9f0f2,14.0,12,Heron's Head Park,2024-12-13T16:59:45.801946Z
398065f9acb4e27da84e4e78ed3de99c,22.0,2,Fillmore St at Jefferson St,2024-12-13T16:59:46.501504Z
39ee44ea71e662e83149eae893414fe6,16.0,14,Post St at Divisadero St,2024-12-13T16:59:45.801258Z
3a4f1c6eed8bd54668f9300dc876656b,14.0,9,McKinnon Ave at 3rd St,2024-12-13T16:59:45.802781Z
3a9baba8738c921ad820add914d8d365,14.0,9,Grand Ave at Perkins St,2024-12-13T16:59:45.787940Z
3b21c47a7d6413799ea24aa253b39afe,5.0,7,Howard St at Grace St,2024-12-13T16:59:45.802120Z
3b360d106be2aeada021d0498be74fd5,4.0,19,3rd St at Keyes St,2024-12-13T16:59:45.781105Z
3cfc266f34c8daf3fa59119deca078ea,12.0,1,Gennessee St at Monterey Blvd,2024-12-13T16:59:45.802893Z
3d313d16cad18a25bd406bfaef335b65,21.0,7,Brannan St at Harriet St,2024-12-13T16:59:45.801976Z
3da2945ad9269faf898aec1fec666322,18.0,2,Larkin St at California St,2024-12-13T16:59:45.802300Z
3df46ea4730fd2f6a4f92007c9369299,26.0,6,Powell St BART South,2024-12-13T16:59:45.802832Z
3e4a340888aa808d7bbae5d2372c06dc,5.0,12,San Salvador St at 9th St,2024-12-13T16:59:45.781013Z
3eae0d76df97ee93ae21a685af42538a,1.0,14,Willow St at Vine St,2024-12-13T16:59:45.780426Z
3ed879a85fa1fb4c29cb8fae8aaf6ea2,24.0,18,Terry Francois Blvd at Warriors Way,2024-12-13T16:59:46.502031Z
3f5c0437929a0f6dbc32f116850a4196,14.0,21,Frank H Ogawa Plaza,2024-12-13T16:59:45.801871Z
3fb1772165648ac694d897e969b74e6f,4.0,15,Ninth St at University Ave,2024-12-13T16:59:45.802545Z
3fc45088ab7916d9c0dde2a509a40958,13.0,6,Franklin Square,2024-12-13T16:59:46.502137Z
4083ecaf02c77e52e231c6b0722799bd,13.0,6,North Point St at Grant Ave,2024-12-13T16:59:45.791032Z
41f27fdd53fede0d5357c2c171edc3af,5.0,0, Sloat Blvd at The Great Highway to 46th Ave,2024-12-13T16:59:46.504185Z
42bc17b335a9a5a1535de0e479de403b,20.0,7,9th Ave at Geary Blvd,2024-12-13T16:59:46.504091Z
42d52309deeefe16d09e98539d8d72a1,21.0,3,The Embarcadero at Pier 38,2024-12-13T16:59:46.502436Z
43944ce65c342e60c0ccf1c9f5ec51f6,7.0,11,Broadway at Battery St,2024-12-13T16:59:46.503156Z
43f0ae83504f3d5f0a3866f86f7981fd,24.0,2,Bryant St at 2nd St,2024-12-13T16:59:45.802374Z
446009f5d7c3932df1a0215e04df9891,6.0,9,Precita Park,2024-12-13T16:59:45.801759Z
4483551f97cfd276503daebebdd3aaa5,11.0,10,Page St at Scott St,2024-12-13T16:59:45.801926Z
448833b358f62bf1d1206c813f792669,23.0,0,Masonic Ave at Turk St,2024-12-13T16:59:46.503034Z
456bf3370b191fab5745567356a8423f,8.0,6,30th St at San Jose Ave,2024-12-13T16:59:45.786719Z
459b3320afadd43ccb25acb82163c335,18.0,3,Turk Blvd at Stanyan St,2024-12-13T16:59:46.501623Z
477ed47b789459eda3a3ee2597c74f4d,24.0,2,MLK Dr at 7th Ave,2024-12-13T16:59:46.504033Z
48ae1a8e476b68de634e7f103c359b56,2.0,9,Santa Clara St at Almaden Blvd,2024-12-13T16:59:45.781074Z
48ba123e5a33a970f0997479f9794db3,10.0,16,Alameda St at Henry Adams St,2024-12-13T16:59:45.800968Z
48ce5f774062564eb775c1be6bc8f429,13.0,8,Folsom St at Main St,2024-12-13T16:59:45.801491Z
49bb4994b8e1aacd936090458544f74d,0.0,23,Taylor St at 9th St,2024-12-13T16:59:45.781700Z
4a2e731c87e9a1e07ad0f5c8a91efd4b,6.0,16,Haste St at College Ave,2024-12-13T16:59:46.503088Z
4a3745a8d75f6261405f5e9a1b5e8f0c,7.0,8,22nd St at William St,2024-12-13T16:59:45.781657Z
4a766283f8c81155d42781201794fc18,9.0,9,Greenwich St at Franklin St,2024-12-13T16:59:45.801609Z
4abc42e82f8ded5c57afb682b7cdb3d7,10.0,9,Harrison St at 14th St,2024-12-13T16:59:46.503875Z
4b02fc82fba16ca8ba472ffc94010186,5.0,25,Bancroft Way at College Ave,2024-12-13T16:59:45.801895Z
4bbdbdf6abbdbb73cedafe47831eafd1,13.0,5,Leavenworth St at Broadway,2024-12-13T16:59:45.802585Z
4cd2b4bfdb2c468ec1fe6574fb2ffaa0,17.0,13,Holloway Ave at Arellano Ave,2024-12-13T16:59:45.791104Z
4ceb165eadff654c51cd12c1fc44b422,6.0,19,Octavia Blvd at Page St,2024-12-13T16:59:46.501425Z
4dcfbaca6724925e3c8954925922392e,8.0,18,Market St at Steuart St,2024-12-13T16:59:46.503977Z
4deef404025cb87bec9c395b953cdfd9,6.0,9,College Ave at Alcatraz Ave,2024-12-13T16:59:46.500981Z
4e07771716c0d80c636ae4877dd497a3,18.0,10,Font Blvd at Arballo Dr,2024-12-13T16:59:45.802090Z
4e1430cadb362b419ab9c7b98552dc47,10.0,12,Webster St at Union St,2024-12-13T16:59:45.802050Z
4e3d30015e2540b96ddcfc11dcc42643,8.0,11,George St at 1st St,2024-12-13T16:59:45.786547Z
4e4a339396983190a0ecaa5c61ddc18c,11.0,15,Jack London Square,2024-12-13T16:59:46.502791Z
4e8692f7a9eae9f0575945f02a87ccce,18.0,1,Alamo Square,2024-12-13T16:59:46.503933Z
4f47b8bd185f009310de3cfb7485fa33,13.0,2,Telegraph Ave at 49th St,2024-12-13T16:59:45.801673Z
4fa77307be791fef2d10d4d831f88415,16.0,6,Otis St at Brady St,2024-12-13T16:59:46.502980Z
4fc7bd7f780efd9d24008b36c54619de,1.0,2,Taraval St at 22nd St,2024-12-13T16:59:46.504500Z
501383f10b2cb7bd652149a50b5418fc,7.0,8,14th St at Mandela Pkwy,2024-12-13T16:59:45.802415Z
51210c5c24903a6525cdfaec38109ec9,15.0,4,MacArthur Ave at Fernandez St,2024-12-13T16:59:45.801554Z
515b2fdc0cfb6110776790b85400f062,23.0,4,20th St at Dolores St,2024-12-13T16:59:46.501398Z
518df6ec3f92da5c590bb9464d610f68,13.0,2,Lincoln Blvd at Hoffman St,2024-12-13T16:59:45.802199Z
51b7b9ded70020098f3d906cec55e40a,28.0,3,Post St at Webster St,2024-12-13T16:59:45.801188Z
5289ffec013e1219c33bd45627d6cc15,11.0,15,Eucalyptus Dr at 20th Ave,2024-12-13T16:59:45.802189Z
52f32ae1f330ff50af83895a28ba2215,9.0,10,Marston Campbell Park,2024-12-13T16:59:46.503948Z
53b368c9afad1e62458cfb4004242c91,8.0,15,Bay Pl at Vernon St,2024-12-13T16:59:46.502505Z
53c34886b92d0727ee65c8fd129c34bb,23.0,2,Balboa Park BART,2024-12-13T16:59:46.503281Z
53caaaa3c38e8f655c479672973ef040,7.0,15,San Jose City Hall,2024-12-13T16:59:45.781197Z
55287fdab6af4d37f97e17770b823bbe,0.0,15,West St at University Ave,2024-12-13T16:59:45.802100Z
55389695e3090fea977edbe85a0b7dfc,6.0,12,Fulton St at Ashby Ave,2024-12-13T16:59:45.786892Z
55f0ed0965a5a80f451700832338cd49,10.0,5,Fruitvale BART,2024-12-13T16:59:46.502885Z
569d5c153e5380ea2f286b48217ec566,0.0,15,Fifth St at Delaware St,2024-12-13T16:59:45.790213Z
56d0385bcfa455f8eaca562d8ba18ac3,19.0,4,JFK Dr at Great Highway,2024-12-13T16:59:45.802160Z
5791c2db3d3bd97ecee8e7ea24b7da34,4.0,0,Ocean Ave West: To Fairfield Way,2024-12-13T16:59:46.504283Z
586c5cb8082289a2f53eab0d1a2dbf4a,15.0,7,Garfield Square,2024-12-13T16:59:45.790863Z
59d793b5df7d636956033d6eea577230,6.0,18,Lafayette Park,2024-12-13T16:59:46.502628Z
59f57a632668a24ab18d8bc9ff703af2,8.0,8,23rd St at Taylor St,2024-12-13T16:59:45.780380Z
5a3ef6c03f1ce19c588c078270170a18,2.0,21,Horton St at 40th St,2024-12-13T16:59:46.501862Z
5a8578cad147243f8683ec8acd01af88,3.0,7,San Francisco Caltrain Station - 4th St,2024-12-13T16:59:45.801986Z
5ab52d66efe0c5e81d285f448ba5d427,15.0,3,Anza St at 19th Ave,2024-12-13T16:59:45.790119Z
5b3c9868ef64e09442b06df5ce4ef24d,9.0,14,Turk St at Fillmore St,2024-12-13T16:59:45.802697Z
5cf229224ed4bd986fae2273573dbc6b,0.0,24,Grove St at Gough St,2024-12-13T16:59:45.802018Z
5d6369a9f895ab6203a6dcc3c0fca46d,15.0,11,Ellis St at Pierce St,2024-12-13T16:59:46.501569Z
5d6e0c578a1ddd55e642440bed2c6cce,9.0,6,Stanford Ave at Hollis St,2024-12-13T16:59:46.501088Z
5d6f80bbdf9b483b9e3a78830df93e19,17.0,1,Arguello Blvd at Edward St,2024-12-13T16:59:46.501772Z
5dc0d98ea835b4c9743d4e2cdd515dde,26.0,1,SFSU Park West,2024-12-13T16:59:45.802140Z
5e99ac28f681fbc2c1b49ad2c41a525d,13.0,4,Frederick St at Arguello Blvd,2024-12-13T16:59:46.501608Z
5ea5e58b4dc5550721049acb54220651,19.0,4,Goettingen St at Bacon St,2024-12-13T16:59:45.790048Z
5edf73914cb05d5a4ba7f03cc573a2e5,23.0,4,Washington St at Van Ness Ave,2024-12-13T16:59:46.503482Z
5f212a36c28e610e4e579916b4000dfb,5.0,8,Montgomery St at Pacific Ave,2024-12-13T16:59:45.801175Z
5f9edd66e1542839db53015eca6c8a07,18.0,12,Powell St BART North,2024-12-13T16:59:46.501355Z
5fa855c2c331a45b50d352a9d974d13c,22.0,5,15th St at Potrero Ave,2024-12-13T16:59:45.791327Z
60031404d0e98d8de9b6531836dc0888,21.0,2,2nd St at Julian St,2024-12-13T16:59:45.786608Z
6031193f19bd40cf2b23f30885bac302,12.0,10,Lincoln Blvd at Graham St,2024-12-13T16:59:45.802312Z
603633a3090a33202ead9a738b2769d2,16.0,2,Allyne Park,2024-12-13T16:59:46.502587Z
604d2b0f495cd7363effb81982012f93,10.0,9,San Carlos St at Meridian Ave,2024-12-13T16:59:45.780314Z
61899ad7362b9fd85580c8a4b01512f8,25.0,5,Howard St at Beale St,2024-12-13T16:59:45.801648Z
6230d81b26fbf3b08d04f63a436c69f9,20.0,3,Ashby BART,2024-12-13T16:59:45.802069Z
625d6b7f33c6aec660a79f1afeaf3c30,24.0,5,4th St at Harrison St,2024-12-13T16:59:46.502380Z
62e21ee5590d59c9e7d740bf16a06bd3,16.0,6,17th St at Dolores St,2024-12-13T16:59:46.503321Z
62ebe94be4b64b45486c9fdf6d299670,12.0,5,Brazil Ave at La Grande Ave,2024-12-13T16:59:45.802883Z
632b45a2c2a023d1f96723878028518d,10.0,2,Victoria Manalo Draves Park,2024-12-13T16:59:45.787220Z
6332163be54553da8f095c4fb801c725,16.0,2,San Francisco Caltrain Station - King St,2024-12-13T16:59:45.790846Z
63c1d64d1de2d99f101592fb22afa728,6.0,13,Park Ave at Laurel Grove Ln,2024-12-13T16:59:45.781028Z
65097799f269d187692b073a83c0d4d3,3.0,16,Haste St at Telegraph Ave,2024-12-13T16:59:45.787262Z
65134e1e5e8d3b200c458d533e7d544c,6.0,13,Lombard St at Columbus Ave,2024-12-13T16:59:45.786733Z
66d26936d43ac2f677f522354e3ef5a5,12.0,7,Harrison St at 17th St,2024-12-13T16:59:45.787489Z
66f097190aabf98d9637e274b9d12265,11.0,7,34th Ave at Balboa St,2024-12-13T16:59:45.787885Z
670b7190e5062215049239b3f71c1ef3,17.0,3,Crissy Field Overlook,2024-12-13T16:59:46.502069Z
673e986859c497d19910fb855d883df7,5.0,14,Brockhurst St at San Pablo Ave,2024-12-13T16:59:45.786877Z
679621279b937eda9558ca1ae02f748e,3.0,24,Parkmoor Ave at Race St,2024-12-13T16:59:45.786644Z
689893116ddb1b8dfab61c092330b00a,15.0,8,Valencia St at 24th St,2024-12-13T16:59:46.503255Z
68a14ad0d601717764086eb2d3c5f071,10.0,25,2nd Ave at E 18th St,2024-12-13T16:59:46.501543Z
68d800de7c6b093ac2340d6bab986410,35.0,0,Brannan St at Colin P Kelly Jr St,2024-12-13T16:59:45.790685Z
6aba782b9e02d7ae351e6e9f81a7c330,5.0,0,Bowling Green,2024-12-13T16:59:46.504487Z
6ad0aba1d60a8bba74e69b3c7278acb8,13.0,1,Isabella St at San Pablo Ave,2024-12-13T16:59:45.790933Z
6b0cd11ea6451ee4bffce5ec7036f895,18.0,7,Daly City BART,2024-12-13T16:59:46.500994Z
6b13e6fa1252c733e32fdc7b13cba255,16.0,2,38th Ave at Balboa St,2024-12-13T16:59:46.503169Z
6b80675043c11bd06ad29088e0413284,16.0,5,Polk St at Bush St,2024-12-13T16:59:45.790597Z
6c19c7f80a0d01e4aabf6f13d53c06fe,22.0,16,San Francisco Ferry Building,2024-12-13T16:59:45.801699Z
6c229502dbd727e48d9b7970dabbd21f,24.0,10,Post St at Kearny St,2024-12-13T16:59:46.502518Z
6d41d45711456aef7f31b60c4f9d2fa1,23.0,3,Howard St at 6th St,2024-12-13T16:59:46.502711Z
6d5e221de84a938a2a813425ddddcf2d,1.0,13,Bird Ave at Coe Ave,2024-12-13T16:59:45.786594Z
6e78a70d9191e84c4e42094f11cc1a03,15.0,5,Divisadero St at Lombard St,2024-12-13T16:59:46.502844Z
6fb54dee95c3497d6b9225e52d54f71a,24.0,2,Golden Gate Ave at Baker St,2024-12-13T16:59:45.788360Z
700a9ce7584edef750fd2f8481a9c802,14.0,6,Polk St at Post St,2024-12-13T16:59:46.501893Z
70369211f292150a6b4ee0dca590e273,9.0,8,Eureka Valley Recreation Center,2024-12-13T16:59:45.801622Z
7071418d19cad4ca32c3343afb0da740,11.0,1,16th St Mission BART South,2024-12-13T16:59:45.802718Z
707f7090c1a175cd64f234c9ae512ec1,12.0,7,Oakdale Ave at Phelps St,2024-12-13T16:59:45.802595Z
711b910f761039d0195bd8f2471124af,10.0,8,Valencia St at Duncan St,2024-12-13T16:59:45.802636Z
71333f99729ca6696790c410e0430c14,24.0,2,Fell St at Clayton St,2024-12-13T16:59:45.787005Z
713585c7fcbdca5115f70c1af67663a8,19.0,4,Carl St at Cole St,2024-12-13T16:59:46.502600Z
718cefa9c37e218744ea0cc193a3129a,14.0,12,11th St at Bryant St,2024-12-13T16:59:46.501298Z
71b5470b524f2f696ab84351d0e7364e,20.0,9,Golden Gate Ave at Polk St,2024-12-13T16:59:45.802465Z
7201ad6fe2a1e03ff9ea5749d84c354d,8.0,15,Franklin St at 13th St,2024-12-13T16:59:45.801507Z
726e22d3f8e5b2f3b21230c49aa676c8,5.0,14,14th St at Filbert St,2024-12-13T16:59:46.501717Z
7355d2865f4ab7430c4fccf859e70d74,5.0,18,El Embarcadero at Grand Ave,2024-12-13T16:59:46.501183Z
736fc2875818c9c987f51ec384edf384,12.0,11,17th St at Valencia St,2024-12-13T16:59:46.502765Z
73a72ca805ad3c79a5e58283b71defb7,1.0,3,Taraval St: 41st St to 40th St,2024-12-13T16:59:46.504247Z
73f8aa6ec3250de2a02cc0763f5a19eb,6.0,12,Mercado Way at Sierra Rd,2024-12-13T16:59:45.780457Z
74983ebb3735ffd34ed31c726c93566e,0.0,1,West Portal: 15th to Ulloa East,2024-12-13T16:59:46.504159Z
76b57950b5f2a4b0a4821e64bb700e24,9.0,6,Dover St at 57th St,2024-12-13T16:59:45.787105Z
76f3d32a941219346e34c87820139711,19.0,18,2nd St at Townsend St,2024-12-13T16:59:46.502967Z
77b16a1c03301769253ef32bb442b56e,14.0,5,Jennings St at Revere Ave,2024-12-13T16:59:46.503143Z
780cbaed92260f59e763de62b4cebe1f,18.0,13,Market St at 10th St,2024-12-13T16:59:46.502953Z
78af524c0f2ab327bf75ca1bee9d1e08,20.0,4,8th St at Hooper St,2024-12-13T16:59:46.503468Z
794cb9426661fc4ba684c6a147f4ea92,22.0,5,Post St at Baker St,2024-12-13T16:59:45.789960Z
7952c04aad8b091ffb0455792174bf01,7.0,8,Williams Ave at Apollo St,2024-12-13T16:59:46.503294Z
7a10659bcb8e88d97a98531df0dcd2be,5.0,11,Webster St at Clay St,2024-12-13T16:59:45.786665Z
7a21c92b3b4cd2f7759107b4fdebf869,12.0,3,Bestor Art Park,2024-12-13T16:59:45.780347Z
7a8081fe6001c9ce1c95dd58edbe9aef,15.0,8,Fulton St at Bancroft Way,2024-12-13T16:59:45.786812Z
7bb8d66fe7b1db88c66142fe3da816c3,6.0,16,San Fernando St at 4th St,2024-12-13T16:59:45.781042Z
7bd3f00977c94df4817138a8385b4874,10.0,13,Channing Way at San Pablo Ave,2024-12-13T16:59:45.788034Z
7bdc5767ed0d5584df3a881a0f14d8f4,6.0,12,Evans Ave at Newhall St,2024-12-13T16:59:45.790003Z
7c15582391754cff6e2573d81f228933,2.0,17,1st St at Younger Ave,2024-12-13T16:59:45.780935Z
7c2a6fcca214cf03806ad50164de0f0e,2.0,17,9th St at San Fernando St,2024-12-13T16:59:45.781642Z
7d3b620f6bcf01c82cbcc4d38dcb9af2,14.0,8,Bancroft Way at Telegraph Ave,2024-12-13T16:59:45.802843Z
7dd88dc392143af2bf399341cb327d01,6.0,17,Asbury St at The Alameda,2024-12-13T16:59:45.781058Z
7e5268ba3d954970d713adc1dc286182,13.0,14,Saint Joseph's Ave at Geary Blvd,2024-12-13T16:59:46.501650Z
7e64ecd17d4a2708631d979da3ac4443,4.0,15,4th St at San Carlos St,2024-12-13T16:59:45.781228Z
7e709245031d51963a79004362950401,12.0,11,Emeryville Town Hall,2024-12-13T16:59:45.791001Z
7f25a5477bd79f776a9078c30f768517,18.0,5,West Oakland BART,2024-12-13T16:59:45.802130Z
7f4a909e098fb6397beb2a26d0f8661c,18.0,5,Townsend St at 6th St,2024-12-13T16:59:45.802505Z
7f53cf83c7bf09ec70e4ae4b751e504f,10.0,8,27th St at San Pablo Ave,2024-12-13T16:59:46.501949Z
8062a6539108d66e12358da13f13edeb,9.0,6,Duboce Park,2024-12-13T16:59:45.802555Z
808403b6d452824362356cade06f780c,19.0,7,Myrtle St at Polk St,2024-12-13T16:59:45.787957Z
80c7973e0fdb7b11015080cefbb6e226,12.0,3,26th Ave at Clement St,2024-12-13T16:59:45.788094Z
813512459d9c9f8a7291e00a9c46e467,14.0,8,36th Ave at Irving St,2024-12-13T16:59:45.790884Z
815a0beae0d2596613195a410b05d9d2,6.0,9,Quintara St at Great Highway,2024-12-13T16:59:45.790663Z
81743daa45d7537f3516399929314c40,12.0,11,Valencia St at 16th St,2024-12-13T16:59:45.801837Z
81cc789c1070340c1930450769536ea2,16.0,4,Oregon St at Adeline St,2024-12-13T16:59:45.790228Z
8302e5d11a6c84bac27a774de41474f9,25.0,2,Lake Merritt BART,2024-12-13T16:59:45.791016Z
83c9e35ccb53af8ab321221c2bf8a499,11.0,12,Junipero Serra Blvd at Ocean Ave,2024-12-13T16:59:46.502395Z
83f5c6627f789504192a202b6a0182ed,14.0,13,West Crissy Field,2024-12-13T16:59:46.501704Z
840924c8e286486604f62ef9c02ef185,12.0,11,MLK Jr Way at University Ave,2024-12-13T16:59:46.501921Z
84be6cf420cd87e93c445a72b0368b99,11.0,20,19th Street BART,2024-12-13T16:59:46.501369Z
8521a7fa5b015f5cf91a490ca08e72d6,7.0,16,Stockton Ave at Lenzen Ave,2024-12-13T16:59:45.780280Z
855a2c4c5b320d1349a9be0845dd85d8,20.0,7,36th Ave at Spreckels Lake Dr,2024-12-13T16:59:45.791382Z
86676a0d3fe5d5c7a197ecb1d7e76cc2,16.0,3,Great Highway at Judah St,2024-12-13T16:59:46.501759Z
8744f3ffea155dd0b5e223031ace4513,16.0,13,Powell St at Columbus Ave,2024-12-13T16:59:45.801245Z
8846b5e327d73c5c91f52afb03bee796,10.0,9,Rhode Island St at 17th St,2024-12-13T16:59:46.502056Z
8870d1c76fa018d1758fad83f2be5237,6.0,9,Market St at 40th St,2024-12-13T16:59:45.801223Z
891294b26b673dc172e2dc00d96ccf2e,22.0,4,Mission St at 1st St,2024-12-13T16:59:45.780221Z
8924b980effba05ac4610a4abd37839e,11.0,4,Sonora Ave at 1st St,2024-12-13T16:59:45.781597Z
89c279924b0a3ab2d27e3467fed4c212,14.0,4,McAllister St at Arguello Blvd,2024-12-13T16:59:46.503102Z
8a8fb99412d0a44f24a97f4862e1b9d4,7.0,8,San Pedro Square,2024-12-13T16:59:45.780442Z
8aad0378e649dd2464b05c03175ee38c,13.0,16,South Park St at 3rd St,2024-12-13T16:59:45.801686Z
8abfd40237f50ff2362082bfe32d8edf,21.0,6,Scott St at California St,2024-12-13T16:59:46.501340Z
8b0eb4e5f5c108a52011cb111fb4c008,7.0,12,Jerrold Ave at 3rd St,2024-12-13T16:59:45.802220Z
8bcaedd0aae11bc0ca98eaddb741e0c0,6.0,25,North Berkeley BART,2024-12-13T16:59:46.501517Z
8be5197057004601e172a2eb9bbe1f11,17.0,6,Virginia St at Shattuck Ave,2024-12-13T16:59:45.786846Z
8c6c32e76ed11f76a547517979e5a5e6,13.0,6,23rd Ave at Clement St,2024-12-13T16:59:46.502751Z
8d7a98f0ca21bd4480ed0f4ef325deb7,13.0,4,Detroit St at Hearst Ave,2024-12-13T16:59:45.786764Z
8e711e8b90789c76e17e55c44e975fc1,20.0,7,Civic Center BART,2024-12-13T16:59:45.801061Z
8ecedfe82a3e35413e8a45da10ace67b,13.0,10,Broadway at 40th St,2024-12-13T16:59:45.802565Z
91bba2bf0246d6623c164d42c47736e4,27.0,0,Irving St at 17th Ave,2024-12-13T16:59:45.787276Z
936e00689968a8d14dc94153aa959f3f,6.0,12,Spear St at Folsom St,2024-12-13T16:59:46.503860Z
